timestamp, epochseconds, V1, V2, V3, C1, C2, C3, C4, Sun
Tue Feb  3 03:08:02 2015, 1422954482, -0.000, -0.001, -0.000, 21.641, 21.576, 21.711, -13.997, 0.100
Tue Feb  3 03:08:03 2015, 1422954483, 4.820, 4.818, -0.000, 21.641, 21.558, 21.693, -13.998, 0.100
Tue Feb  3 03:08:04 2015, 1422954484, 4.820, 4.818, -0.000, 21.644, 21.558, 21.682, -14.005, 0.100
Tue Feb  3 03:08:05 2015, 1422954485, 4.820, 4.818, -0.000, 21.653, 21.564, 21.667, -14.011, 0.100
Tue Feb  3 03:08:06 2015, 1422954486, -0.000, 4.818, -0.000, 21.647, 21.576, 21.654, -14.016, 0.100
Tue Feb  3 03:08:07 2015, 1422954487, -0.000, 4.818, -0.000, 21.632, 21.591, 21.654, -14.016, 0.100
Tue Feb  3 03:08:08 2015, 1422954488, -0.000, 4.818, -0.000, 21.614, 21.591, 21.642, -14.019, 0.100
Tue Feb  3 03:08:09 2015, 1422954489, -0.000, 4.818, -0.000, 21.614, 21.608, 21.628, -14.021, 0.100
Tue Feb  3 03:08:10 2015, 1422954490, 4.820, 4.818, -0.000, 21.599, 21.614, 21.610, -14.025, 0.100
Tue Feb  3 03:08:11 2015, 1422954491, 4.820, 4.818, 4.822, 21.600, 21.626, 21.631, -14.025, 0.100
Tue Feb  3 03:08:12 2015, 1422954492, 4.820, 4.818, 4.822, 21.614, 21.646, 21.668, -14.025, 0.100
Tue Feb  3 03:08:13 2015, 1422954493, 4.820, -0.001, -0.000, 21.629, 21.648, 21.668, -14.023, 0.100
Tue Feb  3 03:08:14 2015, 1422954494, 4.820, -0.001, -0.000, 21.641, 21.648, 21.667, -14.025, 0.100
Tue Feb  3 03:08:15 2015, 1422954495, -0.000, 4.818, -0.000, 21.641, 21.631, 21.653, -14.021, 0.100
Tue Feb  3 03:08:16 2015, 1422954496, -0.000, 4.818, 4.822, 21.624, 21.627, 21.657, -14.025, 0.100
Tue Feb  3 03:08:17 2015, 1422954497, -0.000, 4.818, 4.822, 21.610, 21.638, 21.686, -14.030, 0.100
Tue Feb  3 03:08:18 2015, 1422954498, 4.820, 4.818, -0.000, 21.612, 21.657, 21.700, -14.030, 0.100
Tue Feb  3 03:08:19 2015, 1422954499, 4.820, 4.818, -0.000, 21.626, 21.657, 21.700, -14.032, 0.100
Tue Feb  3 03:08:20 2015, 1422954500, 4.820, -0.001, -0.000, 21.626, 21.672, 21.686, -14.031, 0.100
Tue Feb  3 03:08:21 2015, 1422954501, 4.820, -0.001, -0.000, 21.641, 21.673, 21.672, -14.033, 0.101
Tue Feb  3 03:08:22 2015, 1422954502, 4.820, -0.001, -0.000, 21.651, 21.661, 21.658, -14.037, 0.100
Tue Feb  3 03:08:23 2015, 1422954503, -0.000, 4.818, 0.003, 21.633, 21.655, 21.643, -14.039, 0.100
Tue Feb  3 03:08:24 2015, 1422954504, -0.000, 4.818, 4.822, 21.618, 21.668, 21.643, -14.039, 0.100
Tue Feb  3 03:08:25 2015, 1422954505, 4.820, -0.001, 4.822, 21.627, 21.668, 21.669, -14.036, 0.100
Tue Feb  3 03:08:26 2015, 1422954506, 4.820, -0.001, -0.000, 21.627, 21.667, 21.702, -14.033, 0.100
Tue Feb  3 03:08:27 2015, 1422954507, -0.000, -0.001, -0.000, 21.641, 21.653, 21.699, -14.033, 0.100
Tue Feb  3 03:08:28 2015, 1422954508, -0.000, 4.818, -0.000, 21.623, 21.652, 21.680, -14.036, 0.100
Tue Feb  3 03:08:29 2015, 1422954509, 0.109, 4.818, -0.000, 21.609, 21.663, 21.660, -14.036, 0.100
Tue Feb  3 03:08:30 2015, 1422954510, 4.820, -0.001, -0.000, 21.617, 21.665, 21.660, -14.037, 0.100
Tue Feb  3 03:08:31 2015, 1422954511, 4.820, -0.001, -0.000, 21.629, 21.665, 21.643, -14.034, 0.100
Tue Feb  3 03:08:32 2015, 1422954512, 4.820, -0.001, -0.000, 21.629, 21.645, 21.627, -14.035, 0.100
Tue Feb  3 03:08:33 2015, 1422954513, 4.820, -0.001, -0.000, 21.634, 21.626, 21.610, -14.033, 0.100
Tue Feb  3 03:08:34 2015, 1422954514, 4.820, -0.001, 4.822, 21.645, 21.602, 21.612, -14.034, 0.100
Tue Feb  3 03:08:35 2015, 1422954515, 4.820, 4.818, 4.822, 21.652, 21.591, 21.638, -14.034, 0.100
Tue Feb  3 03:08:36 2015, 1422954516, 0.786, 4.818, 4.822, 21.662, 21.591, 21.638, -14.036, 0.100
Tue Feb  3 03:08:37 2015, 1422954517, -0.000, -0.001, 4.822, 21.662, 21.606, 21.667, -14.034, 0.100
Tue Feb  3 03:08:38 2015, 1422954518, -0.000, -0.001, 4.822, 21.651, 21.615, 21.699, -14.030, 0.100
Tue Feb  3 03:08:39 2015, 1422954519, -0.000, -0.001, 4.598, 21.637, 21.600, 21.726, -14.029, 0.100
Tue Feb  3 03:08:40 2015, 1422954520, -0.000, 4.818, -0.000, 21.619, 21.590, 21.709, -14.031, 0.100
Tue Feb  3 03:08:41 2015, 1422954521, -0.000, 4.818, -0.000, 21.604, 21.606, 21.709, -14.031, 0.100
Tue Feb  3 03:08:42 2015, 1422954522, -0.000, 4.818, -0.000, 21.586, 21.606, 21.689, -14.030, 0.100
Tue Feb  3 03:08:43 2015, 1422954523, 4.820, 4.818, -0.000, 21.586, 21.619, 21.677, -14.030, 0.100
Tue Feb  3 03:08:44 2015, 1422954524, 4.820, 4.818, -0.000, 21.571, 21.632, 21.657, -14.029, 0.100
Tue Feb  3 03:08:45 2015, 1422954525, 4.820, -0.001, -0.000, 21.584, 21.639, 21.642, -14.028, 0.100
Tue Feb  3 03:08:46 2015, 1422954526, 4.820, -0.001, -0.000, 21.593, 21.620, 21.629, -14.028, 0.100
Tue Feb  3 03:08:47 2015, 1422954527, 4.820, -0.001, -0.000, 21.603, 21.598, 21.629, -14.023, 0.100
Tue Feb  3 03:08:48 2015, 1422954528, -0.000, -0.001, -0.000, 21.604, 21.598, 21.611, -14.022, 0.100
Tue Feb  3 03:08:50 2015, 1422954530, -0.000, 4.818, -0.000, 21.604, 21.579, 21.596, -14.019, 0.100
Tue Feb  3 03:08:51 2015, 1422954531, 4.820, 4.818, 4.822, 21.588, 21.567, 21.595, -14.028, 0.100
Tue Feb  3 03:08:52 2015, 1422954532, 4.820, 4.818, 4.822, 21.574, 21.573, 21.618, -14.030, 0.100
Tue Feb  3 03:08:53 2015, 1422954533, 4.820, 4.818, 4.822, 21.582, 21.589, 21.649, -14.030, 0.100
Tue Feb  3 03:08:54 2015, 1422954534, 4.820, 4.818, 4.822, 21.594, 21.589, 21.649, -14.028, 0.100
Tue Feb  3 03:08:55 2015, 1422954535, 4.820, -0.001, 3.737, 21.594, 21.600, 21.675, -14.029, 0.101
Tue Feb  3 03:08:56 2015, 1422954536, 4.820, -0.001, 3.737, 21.605, 21.610, 21.702, -14.022, 0.100
Tue Feb  3 03:08:57 2015, 1422954537, 4.820, -0.001, -0.000, 21.617, 21.595, 21.687, -14.025, 0.100
Tue Feb  3 03:08:58 2015, 1422954538, 4.820, 4.818, -0.000, 21.623, 21.582, 21.667, -14.030, 0.100
Tue Feb  3 03:08:59 2015, 1422954539, -0.000, 4.818, 4.822, 21.624, 21.596, 21.667, -14.030, 0.100
Tue Feb  3 03:09:00 2015, 1422954540, -0.000, 4.818, 4.822, 21.608, 21.596, 21.691, -14.027, 0.100
Tue Feb  3 03:09:01 2015, 1422954541, 4.820, 4.818, -0.000, 21.608, 21.606, 21.722, -14.026, 0.100
Tue Feb  3 03:09:02 2015, 1422954542, 4.820, 4.818, -0.000, 21.603, 21.619, 21.717, -14.029, 0.100
Tue Feb  3 03:09:03 2015, 1422954543, 4.820, -0.001, -0.000, 21.614, 21.627, 21.700, -14.024, 0.100
Tue Feb  3 03:09:04 2015, 1422954544, -0.000, -0.001, -0.000, 21.616, 21.617, 21.687, -14.024, 0.100
Tue Feb  3 03:09:05 2015, 1422954545, -0.000, 4.818, -0.000, 21.600, 21.607, 21.687, -14.020, 0.100
Tue Feb  3 03:09:06 2015, 1422954546, 4.820, 4.818, 4.822, 21.587, 21.607, 21.668, -14.029, 0.100
Tue Feb  3 03:09:07 2015, 1422954547, 4.820, 4.818, 4.822, 21.587, 21.613, 21.669, -14.031, 0.100
Tue Feb  3 03:09:08 2015, 1422954548, 4.820, 4.818, 4.822, 21.597, 21.621, 21.697, -14.035, 0.100
Tue Feb  3 03:09:09 2015, 1422954549, 4.820, 4.818, -0.000, 21.608, 21.633, 21.720, -14.032, 0.100
Tue Feb  3 03:09:10 2015, 1422954550, 4.820, -0.001, -0.000, 21.622, 21.649, 21.707, -14.032, 0.100
Tue Feb  3 03:09:11 2015, 1422954551, 4.820, -0.001, -0.000, 21.630, 21.649, 21.707, -14.032, 0.100
Tue Feb  3 03:09:12 2015, 1422954552, 4.820, -0.001, -0.000, 21.630, 21.632, 21.691, -14.034, 0.100
Tue Feb  3 03:09:13 2015, 1422954553, -0.000, -0.001, -0.000, 21.640, 21.617, 21.678, -14.029, 0.100
Tue Feb  3 03:09:14 2015, 1422954554, -0.000, -0.001, -0.000, 21.638, 21.594, 21.661, -14.034, 0.100
Tue Feb  3 03:09:15 2015, 1422954555, -0.000, 4.818, 4.822, 21.619, 21.576, 21.682, -14.037, 0.100
Tue Feb  3 03:09:16 2015, 1422954556, 4.820, 4.818, 4.822, 21.614, 21.583, 21.682, -14.037, 0.100
Tue Feb  3 03:09:17 2015, 1422954557, 4.820, 0.070, -0.000, 21.627, 21.583, 21.714, -14.037, 0.100
Tue Feb  3 03:09:18 2015, 1422954558, -0.000, -0.001, -0.000, 21.627, 21.597, 21.712, -14.035, 0.100
Tue Feb  3 03:09:19 2015, 1422954559, -0.000, -0.001, -0.000, 21.628, 21.582, 21.698, -14.034, 0.100
Tue Feb  3 03:09:20 2015, 1422954560, -0.000, 3.343, -0.000, 21.609, 21.561, 21.676, -14.042, 0.100
Tue Feb  3 03:09:21 2015, 1422954561, 4.820, 4.818, -0.000, 21.606, 21.571, 21.663, -14.042, 0.100
Tue Feb  3 03:09:22 2015, 1422954562, 4.820, 4.818, -0.000, 21.617, 21.585, 21.663, -14.045, 0.100
Tue Feb  3 03:09:23 2015, 1422954563, 4.820, 4.818, -0.000, 21.628, 21.585, 21.643, -14.047, 0.100
Tue Feb  3 03:09:24 2015, 1422954564, 4.820, 4.818, -0.000, 21.628, 21.606, 21.627, -14.050, 0.100
Tue Feb  3 03:09:25 2015, 1422954565, -0.000, 4.818, -0.000, 21.640, 21.620, 21.614, -14.049, 0.100
Tue Feb  3 03:09:26 2015, 1422954566, -0.000, 4.818, -0.000, 21.635, 21.638, 21.598, -14.051, 0.100
Tue Feb  3 03:09:27 2015, 1422954567, -0.000, 3.524, -0.000, 21.624, 21.652, 21.579, -14.051, 0.100
Tue Feb  3 03:09:28 2015, 1422954568, 4.820, -0.001, -0.000, 21.623, 21.652, 21.579, -14.052, 0.100
Tue Feb  3 03:09:29 2015, 1422954569, 4.820, 0.050, -0.000, 21.623, 21.637, 21.562, -14.056, 0.100
Tue Feb  3 03:09:30 2015, 1422954570, -0.000, 4.818, -0.000, 21.629, 21.621, 21.545, -14.062, 0.100
Tue Feb  3 03:09:31 2015, 1422954571, -0.000, 4.818, 4.822, 21.621, 21.634, 21.564, -14.064, 0.100
Tue Feb  3 03:09:32 2015, 1422954572, -0.000, 4.818, 4.822, 21.607, 21.646, 21.594, -14.069, 0.100
Tue Feb  3 03:09:33 2015, 1422954573, 4.820, -0.001, 4.822, 21.610, 21.637, 21.594, -14.069, 0.100
Tue Feb  3 03:09:34 2015, 1422954574, 4.820, -0.001, 4.822, 21.617, 21.637, 21.621, -14.070, 0.100
Tue Feb  3 03:09:35 2015, 1422954575, 4.820, 4.818, -0.000, 21.617, 21.616, 21.642, -14.073, 0.100
Tue Feb  3 03:09:36 2015, 1422954576, 4.820, 4.818, -0.000, 21.630, 21.628, 21.646, -14.071, 0.100
Tue Feb  3 03:09:37 2015, 1422954577, 4.820, 4.818, -0.000, 21.642, 21.642, 21.631, -14.065, 0.100
Tue Feb  3 03:09:38 2015, 1422954578, -0.000, -0.001, 4.822, 21.638, 21.630, 21.629, -14.065, 0.100
Tue Feb  3 03:09:39 2015, 1422954579, -0.000, -0.001, 4.822, 21.619, 21.609, 21.629, -14.070, 0.100
Tue Feb  3 03:09:40 2015, 1422954580, -0.000, 4.818, 4.822, 21.603, 21.609, 21.657, -14.071, 0.100
Tue Feb  3 03:09:41 2015, 1422954581, -0.000, 4.818, 4.822, 21.603, 21.618, 21.685, -14.073, 0.100
Tue Feb  3 03:09:42 2015, 1422954582, 4.820, 4.818, 4.822, 21.582, 21.628, 21.711, -14.071, 0.100
Tue Feb  3 03:09:43 2015, 1422954583, 4.820, -0.001, 2.410, 21.592, 21.618, 21.738, -14.070, 0.100
Tue Feb  3 03:09:44 2015, 1422954584, 4.820, -0.001, -0.000, 21.599, 21.598, 21.720, -14.070, 0.100
Tue Feb  3 03:09:45 2015, 1422954585, 4.820, 4.818, -0.000, 21.610, 21.598, 21.720, -14.071, 0.100
Tue Feb  3 03:09:46 2015, 1422954586, 4.820, 4.818, -0.000, 21.610, 21.605, 21.703, -14.073, 0.100
Tue Feb  3 03:09:47 2015, 1422954587, -0.000, 4.818, -0.000, 21.623, 21.622, 21.688, -14.068, 0.100
Tue Feb  3 03:09:48 2015, 1422954588, -0.000, 4.818, -0.000, 21.609, 21.636, 21.672, -14.073, 0.100
Tue Feb  3 03:09:49 2015, 1422954589, -0.000, 4.818, 4.822, 21.593, 21.643, 21.691, -14.074, 0.100
Tue Feb  3 03:09:50 2015, 1422954590, 4.820, -0.001, 4.822, 21.597, 21.632, 21.691, -14.074, 0.100
Tue Feb  3 03:09:51 2015, 1422954591, 4.820, -0.001, -0.000, 21.608, 21.632, 21.720, -14.072, 0.100
Tue Feb  3 03:09:52 2015, 1422954592, 4.820, 4.818, -0.000, 21.608, 21.608, 21.726, -14.071, 0.100
Tue Feb  3 03:09:53 2015, 1422954593, 4.820, 4.818, -0.000, 21.615, 21.616, 21.708, -14.072, 0.100
Tue Feb  3 03:09:54 2015, 1422954594, 4.820, 4.818, -0.000, 21.630, 21.634, 21.695, -14.068, 0.100
Tue Feb  3 03:09:55 2015, 1422954595, 4.820, -0.001, -0.000, 21.640, 21.622, 21.676, -14.068, 0.100
Tue Feb  3 03:09:56 2015, 1422954596, 4.820, -0.001, 4.822, 21.649, 21.600, 21.676, -14.070, 0.100
Tue Feb  3 03:09:57 2015, 1422954597, -0.000, -0.001, 4.822, 21.638, 21.600, 21.676, -14.072, 0.100
Tue Feb  3 03:09:58 2015, 1422954598, -0.000, -0.001, 4.822, 21.638, 21.582, 21.709, -14.072, 0.100
Tue Feb  3 03:09:59 2015, 1422954599, 4.820, -0.001, 2.375, 21.622, 21.563, 21.731, -14.076, 0.100
Tue Feb  3 03:10:00 2015, 1422954600, 4.820, 4.818, -0.000, 21.629, 21.565, 21.718, -14.077, 0.100
Tue Feb  3 03:10:01 2015, 1422954601, 4.800, 4.818, -0.000, 21.641, 21.587, 21.705, -14.077, 0.100
Tue Feb  3 03:10:02 2015, 1422954602, -0.000, -0.001, -0.000, 21.629, 21.587, 21.705, -14.075, 0.100
Tue Feb  3 03:10:03 2015, 1422954603, 1.890, -0.001, -0.000, 21.629, 21.575, 21.690, -14.076, 0.100
Tue Feb  3 03:10:04 2015, 1422954604, 4.820, 4.818, -0.000, 21.611, 21.555, 21.668, -14.079, 0.100
Tue Feb  3 03:10:05 2015, 1422954605, 4.820, 4.818, -0.000, 21.620, 21.556, 21.656, -14.080, 0.100
Tue Feb  3 03:10:06 2015, 1422954606, 2.409, 4.818, -0.000, 21.629, 21.569, 21.641, -14.077, 0.100
Tue Feb  3 03:10:07 2015, 1422954607, -0.000, 4.818, -0.000, 21.615, 21.577, 21.641, -14.077, 0.100
Tue Feb  3 03:10:08 2015, 1422954608, 3.620, 4.818, -0.000, 21.603, 21.577, 21.624, -14.076, 0.100
Tue Feb  3 03:10:09 2015, 1422954609, 4.820, 4.818, 4.822, 21.603, 21.589, 21.607, -14.083, 0.100
Tue Feb  3 03:10:10 2015, 1422954610, -0.000, 4.818, 4.822, 21.607, 21.597, 21.608, -14.082, 0.100
Tue Feb  3 03:10:11 2015, 1422954611, -0.000, 4.818, 4.822, 21.613, 21.617, 21.639, -14.082, 0.100
Tue Feb  3 03:10:12 2015, 1422954612, -0.000, 4.818, -0.000, 21.600, 21.630, 21.657, -14.082, 0.100
Tue Feb  3 03:10:13 2015, 1422954613, 4.820, 4.818, -0.000, 21.587, 21.648, 21.657, -14.080, 0.100
Tue Feb  3 03:10:14 2015, 1422954614, 4.820, 4.818, 2.893, 21.593, 21.648, 21.640, -14.088, 0.100
Tue Feb  3 03:10:15 2015, 1422954615, 4.820, 4.818, 2.893, 21.593, 21.660, 21.626, -14.088, 0.100
Tue Feb  3 03:10:16 2015, 1422954616, 4.820, 4.818, 4.822, 21.603, 21.677, 21.654, -14.090, 0.100
Tue Feb  3 03:10:17 2015, 1422954617, 4.820, -0.001, 4.822, 21.615, 21.671, 21.681, -14.089, 0.100
Tue Feb  3 03:10:18 2015, 1422954618, -0.000, -0.001, 4.822, 21.621, 21.660, 21.714, -14.089, 0.100
Tue Feb  3 03:10:19 2015, 1422954619, -0.000, -0.001, 4.822, 21.605, 21.660, 21.714, -14.087, 0.100
Tue Feb  3 03:10:20 2015, 1422954620, 4.820, -0.001, -0.000, 21.605, 21.644, 21.744, -14.086, 0.100
Tue Feb  3 03:10:21 2015, 1422954621, 4.820, -0.001, -0.000, 21.598, 21.629, 21.736, -14.091, 0.100
Tue Feb  3 03:10:22 2015, 1422954622, 4.820, -0.001, -0.000, 21.603, 21.610, 21.718, -14.089, 0.100
Tue Feb  3 03:10:23 2015, 1422954623, 4.820, -0.000, -0.000, 21.618, 21.590, 21.701, -14.087, 0.100
Tue Feb  3 03:10:24 2015, 1422954624, 4.820, 4.818, -0.000, 21.624, 21.590, 21.701, -14.087, 0.100
Tue Feb  3 03:10:25 2015, 1422954625, -0.000, 4.818, -0.000, 21.628, 21.590, 21.684, -14.086, 0.100
Tue Feb  3 03:10:26 2015, 1422954626, -0.000, 4.818, -0.000, 21.628, 21.605, 21.671, -14.083, 0.100
Tue Feb  3 03:10:27 2015, 1422954627, 4.820, 4.818, -0.000, 21.614, 21.623, 21.655, -14.083, 0.100
Tue Feb  3 03:10:28 2015, 1422954628, 4.820, 4.818, 4.822, 21.603, 21.632, 21.649, -14.085, 0.100
Tue Feb  3 03:10:29 2015, 1422954629, 4.820, -0.001, 4.822, 21.612, 21.629, 21.679, -14.085, 0.100
Tue Feb  3 03:10:30 2015, 1422954630, 4.820, -0.001, 0.904, 21.626, 21.610, 21.679, -14.081, 0.100
Tue Feb  3 03:10:31 2015, 1422954631, 4.820, 4.818, -0.000, 21.630, 21.610, 21.703, -14.080, 0.100
Tue Feb  3 03:10:32 2015, 1422954632, 4.820, 4.818, -0.000, 21.630, 21.606, 21.685, -14.079, 0.100
Tue Feb  3 03:10:33 2015, 1422954633, 4.820, 4.818, -0.000, 21.643, 21.616, 21.667, -14.079, 0.100
Tue Feb  3 03:10:34 2015, 1422954634, 4.820, -0.001, -0.000, 21.656, 21.622, 21.653, -14.075, 0.100
Tue Feb  3 03:10:35 2015, 1422954635, -0.000, -0.001, -0.000, 21.656, 21.606, 21.639, -14.075, 0.100
Tue Feb  3 03:10:36 2015, 1422954636, -0.000, 4.818, -0.000, 21.639, 21.606, 21.639, -14.079, 0.100
Tue Feb  3 03:10:37 2015, 1422954637, 4.820, 4.818, -0.000, 21.639, 21.601, 21.617, -14.078, 0.100
Tue Feb  3 03:10:38 2015, 1422954638, 4.820, -0.001, -0.000, 21.631, 21.614, 21.597, -14.080, 0.100
Tue Feb  3 03:10:39 2015, 1422954639, 4.820, -0.001, 4.822, 21.644, 21.613, 21.611, -14.078, 0.100
Tue Feb  3 03:10:40 2015, 1422954640, -0.000, -0.001, 4.822, 21.646, 21.597, 21.644, -14.078, 0.100
Tue Feb  3 03:10:41 2015, 1422954641, -0.000, 4.818, -0.000, 21.632, 21.592, 21.644, -14.078, 0.100
Tue Feb  3 03:10:42 2015, 1422954642, -0.000, 4.818, -0.000, 21.617, 21.592, 21.654, -14.075, 0.100
Tue Feb  3 03:10:43 2015, 1422954643, -0.000, 4.818, 4.822, 21.617, 21.607, 21.631, -14.078, 0.100
Tue Feb  3 03:10:44 2015, 1422954644, 4.820, 4.818, 4.822, 21.599, 21.620, 21.624, -14.081, 0.100
Tue Feb  3 03:10:45 2015, 1422954645, 4.820, 4.818, 4.822, 21.592, 21.635, 21.651, -14.083, 0.100
Tue Feb  3 03:10:46 2015, 1422954646, 4.820, -0.001, 4.822, 21.606, 21.632, 21.683, -14.083, 0.100
Tue Feb  3 03:10:47 2015, 1422954647, -0.000, -0.001, 4.822, 21.605, 21.618, 21.683, -14.078, 0.100
Tue Feb  3 03:10:48 2015, 1422954648, -0.000, 4.818, 4.822, 21.587, 21.618, 21.715, -14.079, 0.100
Tue Feb  3 03:10:49 2015, 1422954649, 4.820, 4.818, 4.822, 21.587, 21.610, 21.736, -14.081, 0.100
Tue Feb  3 03:10:50 2015, 1422954650, 4.820, 4.818, -0.000, 21.581, 21.626, 21.724, -14.079, 0.100
Tue Feb  3 03:10:51 2015, 1422954651, 4.820, -0.001, -0.000, 21.593, 21.627, 21.708, -14.080, 0.100
Tue Feb  3 03:10:52 2015, 1422954652, 4.820, -0.001, 4.822, 21.602, 21.607, 21.727, -14.080, 0.100
Tue Feb  3 03:10:53 2015, 1422954653, 4.820, 4.818, 4.822, 21.609, 21.607, 21.727, -14.080, 0.101
Tue Feb  3 03:10:54 2015, 1422954654, 4.820, 4.818, -0.000, 21.609, 21.597, 21.757, -14.078, 0.100
Tue Feb  3 03:10:55 2015, 1422954655, 4.820, 4.818, -0.000, 21.623, 21.613, 21.761, -14.071, 0.100
Tue Feb  3 03:10:56 2015, 1422954656, 4.820, 4.818, -0.000, 21.632, 21.631, 21.748, -14.069, 0.100
Tue Feb  3 03:10:57 2015, 1422954657, 4.820, 4.818, -0.000, 21.644, 21.646, 21.729, -14.065, 0.100
Tue Feb  3 03:10:58 2015, 1422954658, 4.820, -0.001, -0.000, 21.654, 21.653, 21.729, -14.065, 0.100
Tue Feb  3 03:10:59 2015, 1422954659, 4.820, -0.001, -0.000, 21.664, 21.653, 21.716, -14.067, 0.100
Tue Feb  3 03:11:00 2015, 1422954660, 4.820, -0.001, -0.000, 21.664, 21.639, 21.699, -14.062, 0.100
Tue Feb  3 03:11:01 2015, 1422954661, -0.000, -0.001, -0.000, 21.678, 21.625, 21.685, -14.061, 0.100
Tue Feb  3 03:11:02 2015, 1422954662, -0.000, -0.001, -0.000, 21.674, 21.607, 21.671, -14.061, 0.100
Tue Feb  3 03:11:03 2015, 1422954663, -0.000, 4.818, -0.000, 21.657, 21.598, 21.651, -14.061, 0.100
Tue Feb  3 03:11:04 2015, 1422954664, -0.000, 4.818, -0.000, 21.640, 21.611, 21.651, -14.064, 0.100
Tue Feb  3 03:11:05 2015, 1422954665, -0.000, -0.001, -0.000, 21.627, 21.611, 21.638, -14.063, 0.101
Tue Feb  3 03:11:06 2015, 1422954666, -0.000, -0.001, -0.000, 21.627, 21.615, 21.627, -14.062, 0.100
Tue Feb  3 03:11:07 2015, 1422954667, -0.000, -0.001, -0.000, 21.611, 21.593, 21.608, -14.061, 0.100
Tue Feb  3 03:11:08 2015, 1422954668, -0.000, 4.818, -0.000, 21.595, 21.576, 21.586, -14.065, 0.100
Tue Feb  3 03:11:09 2015, 1422954669, 4.820, 4.818, -0.000, 21.595, 21.590, 21.569, -14.065, 0.100
Tue Feb  3 03:11:10 2015, 1422954670, 4.820, 4.818, 4.822, 21.602, 21.590, 21.569, -14.066, 0.101
Tue Feb  3 03:11:11 2015, 1422954671, 4.820, 4.818, 4.822, 21.602, 21.599, 21.581, -14.066, 0.100
Tue Feb  3 03:11:12 2015, 1422954672, 4.820, -0.001, 4.822, 21.610, 21.609, 21.606, -14.067, 0.100
Tue Feb  3 03:11:13 2015, 1422954673, 4.820, -0.001, -0.000, 21.626, 21.618, 21.619, -14.060, 0.100
Tue Feb  3 03:11:14 2015, 1422954674, -0.000, -0.001, -0.000, 21.617, 21.601, 21.602, -14.057, 0.100
Tue Feb  3 03:11:15 2015, 1422954675, -0.000, 4.818, 4.822, 21.599, 21.584, 21.602, -14.057, 0.100
Tue Feb  3 03:11:16 2015, 1422954676, -0.000, 4.818, 4.822, 21.580, 21.584, 21.588, -14.065, 0.100
Tue Feb  3 03:11:17 2015, 1422954677, -0.000, 4.818, -0.000, 21.580, 21.591, 21.617, -14.067, 0.100
Tue Feb  3 03:11:18 2015, 1422954678, 4.820, 4.818, -0.000, 21.563, 21.607, 21.637, -14.066, 0.100
Tue Feb  3 03:11:19 2015, 1422954679, 4.820, 4.818, -0.000, 21.568, 21.621, 21.621, -14.065, 0.100
Tue Feb  3 03:11:20 2015, 1422954680, 4.820, -0.001, -0.000, 21.580, 21.629, 21.604, -14.065, 0.100
Tue Feb  3 03:11:21 2015, 1422954681, 4.820, -0.001, -0.000, 21.592, 21.615, 21.604, -14.063, 0.100
Tue Feb  3 03:11:22 2015, 1422954682, 4.820, -0.001, -0.000, 21.604, 21.615, 21.584, -14.063, 0.100
Tue Feb  3 03:11:23 2015, 1422954683, 4.820, -0.001, -0.000, 21.604, 21.594, 21.564, -14.066, 0.100
Tue Feb  3 03:11:24 2015, 1422954684, 4.820, -0.001, 4.822, 21.608, 21.575, 21.585, -14.066, 0.101
Tue Feb  3 03:11:25 2015, 1422954685, 4.820, 4.818, 4.822, 21.614, 21.560, 21.614, -14.065, 0.101
Tue Feb  3 03:11:26 2015, 1422954686, -0.000, 4.818, 4.822, 21.602, 21.565, 21.644, -14.065, 0.101
Tue Feb  3 03:11:27 2015, 1422954687, -0.000, 4.818, 4.822, 21.585, 21.565, 21.644, -14.062, 0.100
Tue Feb  3 03:11:28 2015, 1422954688, 4.820, 4.818, 4.822, 21.585, 21.581, 21.668, -14.066, 0.100
Tue Feb  3 03:11:29 2015, 1422954689, 4.820, 4.818, 4.822, 21.590, 21.598, 21.694, -14.064, 0.100
Tue Feb  3 03:11:30 2015, 1422954690, 4.820, 4.818, 4.822, 21.600, 21.608, 21.724, -14.057, 0.100
Tue Feb  3 03:11:31 2015, 1422954691, 4.820, 4.818, -0.000, 21.610, 21.632, 21.734, -14.056, 0.100
Tue Feb  3 03:11:32 2015, 1422954692, 4.811, 2.021, -0.000, 21.624, 21.650, 21.734, -14.056, 0.100
Tue Feb  3 03:11:33 2015, 1422954693, -0.000, -0.001, 4.822, 21.606, 21.650, 21.724, -14.048, 0.101
Tue Feb  3 03:11:34 2015, 1422954694, 1.666, -0.001, 4.822, 21.606, 21.630, 21.713, -14.047, 0.101
Tue Feb  3 03:11:35 2015, 1422954695, 4.820, -0.001, 4.822, 21.590, 21.614, 21.742, -14.050, 0.100
Tue Feb  3 03:11:36 2015, 1422954696, 4.820, -0.001, 4.822, 21.599, 21.600, 21.773, -14.048, 0.100
Tue Feb  3 03:11:37 2015, 1422954697, 4.820, 2.271, -0.000, 21.611, 21.581, 21.756, -14.048, 0.100
Tue Feb  3 03:11:38 2015, 1422954698, 4.820, 4.818, -0.000, 21.620, 21.590, 21.756, -14.050, 0.100
Tue Feb  3 03:11:39 2015, 1422954699, 1.498, 4.143, -0.000, 21.630, 21.590, 21.740, -14.048, 0.100
Tue Feb  3 03:11:40 2015, 1422954700, -0.000, -0.000, -0.000, 21.630, 21.604, 21.731, -14.046, 0.100
